"FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","STATE_NUMERIC","COUNTY_NAME","COUNTY_NUMERIC","PRIMARY_LAT_DMS","PRIM_LONG_DMS","PRIM_LAT_DEC","PRIM_LONG_DEC","SOURCE_LAT_DMS","SOURCE_LONG_DMS","SOURCE_LAT_DEC","SOURCE_LONG_DEC","ELEV_IN_M","ELEV_IN_FT","MAP_NAME","DATE_CREATED","DATE_EDITED","Town","Address"
980780,"Beaufort High School","School","NC",37,"Carteret",31,"344314N","0763918W",34.7204396,-76.6549293,NA,NA,NA,NA,3,10,"Beaufort","6/17/1980","","Beaufort","801-809 Mulberry St, Beaufort, NC 28516, USA"
980782,"Beautiful Valley Church","Church","NC",37,"Jones",103,"351242N","0773018W",35.2115523,-77.504965,NA,NA,NA,NA,19,62,"Rivermont","6/17/1980","","Dover","6713 Wyse Fork Rd, Dover, NC 28526, USA"
980801,"Beaver Dam","Locale","NC",37,"Columbus",47,"341427N","0784744W",34.2407244,-78.7955758,NA,NA,NA,NA,31,102,"Tabor City East","6/17/1980","","Chadbourn","2733 Beaverdam Rd, Chadbourn, NC 28431, USA"
980807,"Beaver Dam Church","Church","NC",37,"Richmond",153,"350009N","0794118W",35.0023756,-79.6883849,NA,NA,NA,NA,105,344,"Millstone Lake","6/17/1980","","Rockingham","986 Ledbetter Rd, Rockingham, NC 28379, USA"
980826,"Beaverdam Church","Church","NC",37,"Scotland",165,"344713N","0793314W",34.7868259,-79.55394,NA,NA,NA,NA,59,194,"Gibson","6/17/1980","","Laurel Hill","9363 Rockingham Rd, Laurel Hill, NC 28351, USA"
980827,"Beaverdam Church","Church","NC",37,"Richmond",153,"345959N","0793834W",34.9995987,-79.6428275,NA,NA,NA,NA,113,371,"Hamlet","6/17/1980","","Marston","714 Beaverdam Church Rd, Rockingham, NC 28379, USA"
980828,"Beaverdam Church","Church","NC",37,"Sampson",163,"350436N","0782544W",35.0765564,-78.428893,NA,NA,NA,NA,54,177,"Bearskin","6/17/1980","","Clinton","556 Hubbard Butler Rd, Clinton, NC 28328, USA"
980829,"Beaverdam Church","Church","NC",37,"Sampson",163,"351346N","0782050W",35.2293317,-78.3472237,NA,NA,NA,NA,56,184,"Newton Grove South","6/17/1980","","Newton Grove","124 Alex Benton Rd, Newton Grove, NC 28366, USA"
980927,"Belfast School","School","NC",37,"Wayne",191,"352556N","0775852W",35.4321057,-77.9810979,NA,NA,NA,NA,40,131,"Northeast Goldsboro","6/17/1980","","Goldsboro","3093-3099 US-117 ALT, Goldsboro, NC 27530, USA"
980938,"Bell Fork","Populated Place","NC",37,"Onslow",133,"344542N","0772401W",34.7615519,-77.4002401,NA,NA,NA,NA,7,23,"Jacksonville North","6/17/1980","","Jacksonville","280-298 Bell Fork Rd, Jacksonville, NC 28540, USA"
980939,"Bell Fork","Populated Place","NC",37,"Pitt",147,"353354N","0772058W",35.564884,-77.3494083,NA,NA,NA,NA,22,72,"Greenville SE","6/17/1980","","Greenville","3805 Charles Blvd, Greenville, NC 27858, USA"
980940,"Bell Fork School","School","NC",37,"Onslow",133,"344511N","0772333W",34.7529409,-77.392462,NA,NA,NA,NA,8,26,"Jacksonville North","6/17/1980","","Jacksonville","500 Bell Fork Rd, Jacksonville, NC 28540, USA"
980946,"Bell School","School","NC",37,"Richmond",153,"345650N","0794558W",34.9470977,-79.7661675,NA,NA,NA,NA,78,256,"Rockingham","6/17/1980","","Rockingham","442 Hawthorne Ave, Rockingham, NC 28379, USA"
980950,"Bell Swamp School","School","NC",37,"Brunswick",19,"340826N","0780538W",34.1404486,-78.0938824,NA,NA,NA,NA,7,23,"Winnabow","6/17/1980","","Winnabow","6339 Ocean Hwy E, Winnabow, NC 28479, USA"
980955,"Belleview Church","Church","NC",37,"Johnston",101,"353218N","0781624W",35.5382152,-78.2733321,NA,NA,NA,NA,53,174,"Selma","6/17/1980","","Selma","801 E Lizzie St, Selma, NC 27576, USA"
980956,"Bellevoir School","School","NC",37,"Sampson",163,"350207N","0782433W",35.0351679,-78.4091696,NA,NA,NA,NA,52,171,"Bearskin","6/17/1980","","Clinton","3761-4167 State Rd 1311, Clinton, NC 28328, USA"
980965,"Bellview Church","Church","NC",37,"Moore",125,"352626N","0793319W",35.440424,-79.5553055,NA,NA,NA,NA,153,502,"Robbins","6/17/1980","","Robbins","916 Lakey Siding Rd, Robbins, NC 27325, USA"
980970,"Belmont Church","Church","NC",37,"Chatham",37,"354400N","0791030W",35.7332016,-79.1750144,NA,NA,NA,NA,137,449,"Pittsboro","6/17/1980","","Pittsboro","881 Hillsboro St, Pittsboro, NC 27312, USA"
980971,"Belton Creek Church","Church","NC",37,"Granville",77,"361431N","0783529W",36.2418125,-78.59139,NA,NA,NA,NA,113,371,"Wilton","6/17/1980","","Oxford","Belton Creek Church Rd, Oxford, NC 27565, USA"
980984,"Benevenue Country Club","Locale","NC",37,"Nash",127,"355848N","0774919W",35.9798762,-77.821924,NA,NA,NA,NA,35,115,"Rocky Mount","6/17/1980","","Rocky Mount","100 Southern Blvd, Rocky Mount, NC 27804, USA"
980991,"Benhaven High School","School","NC",37,"Harnett",85,"352134N","0790539W",35.3593239,-79.094191,NA,NA,NA,NA,102,335,"Olivia","6/17/1980","","Sanford","2815 Olivia Rd, Sanford, NC 27332, USA"
981011,"Benson Grove Church","Church","NC",37,"Johnston",101,"352807N","0783314W",35.4684942,-78.5538979,NA,NA,NA,NA,63,207,"Benson","6/17/1980","","Angier","6963 Nc 50 Hwy N, Angier, NC 27501, USA"
981013,"Benson Memorial Church","Church","NC",37,"Wake",183,"355044N","0784046W",35.8454282,-78.6794484,NA,NA,NA,NA,89,292,"Raleigh West","6/17/1980","","Raleigh","4656-4696 Marriott Dr, Raleigh, NC 27612, USA"
981022,"Bentonsville Beasley Post Office","Post Office","NC",37,"Johnston",101,"352056N","0781748W",35.3487741,-78.296666,NA,NA,NA,NA,52,171,"Newton Grove North","6/17/1980","","Four Oaks","8233 Devils Racetrack Rd, Four Oaks, NC 27524, USA"
981023,"Benvenue Church","Church","NC",37,"Nash",127,"355853N","0774834W",35.9812651,-77.8094235,NA,NA,NA,NA,40,131,"Rocky Mount","6/17/1980","","Rocky Mount","1630 Benvenue Rd, Rocky Mount, NC 27804, USA"
981024,"Benvenue Middle School","School","NC",37,"Nash",127,"355843N","0774828W",35.9784874,-77.8077568,NA,NA,NA,NA,38,125,"Rocky Mount","6/17/1980","","Rocky Mount","1243 Cobb Corners Dr, Rocky Mount, NC 27804, USA"
981025,"Benvenue School","School","NC",37,"Nash",127,"355850N","0774834W",35.9804319,-77.8094235,NA,NA,NA,NA,40,131,"Rocky Mount","6/17/1980","","Rocky Mount","1601-1663 NC-43, Rocky Mount, NC 27804, USA"
981027,"Berea","Populated Place","NC",37,"Granville",77,"361915N","0784430W",36.3206989,-78.741671,NA,NA,NA,NA,155,509,"Berea","6/17/1980","","Oxford","5601-5615 Old Roxboro Rd, Oxford, NC 27565, USA"
981031,"Berea Church","Church","NC",37,"Johnston",101,"353040N","0783137W",35.5109933,-78.5269518,NA,NA,NA,NA,78,256,"Edmondson","6/17/1980","","Four Oaks","10379 NC-210, Four Oaks, NC 27524, USA"
981035,"Berea Church","Church","NC",37,"Durham",63,"355551N","0785503W",35.9307011,-78.9175083,NA,NA,NA,NA,116,381,"Southwest Durham","6/17/1980","","Durham","5011 Fayetteville Rd, Durham, NC 27713, USA"
981048,"Berrys Grove Church","Church","NC",37,"Orange",135,"361407N","0790132W",36.2351404,-79.025566,NA,NA,NA,NA,190,623,"Caldwell","6/17/1980","","Timberlake","9628 Berry Rd, Timberlake, NC 27583, USA"
981056,"Best","Populated Place","NC",37,"Wayne",191,"352038N","0775056W",35.3437733,-77.8488701,NA,NA,NA,NA,37,121,"La Grange","6/17/1980","","La Grange","2365 E New Hope Rd, La Grange, NC 28551, USA"
981057,"Best Chapel","Church","NC",37,"Wayne",191,"351354N","0775632W",35.2315525,-77.9422072,NA,NA,NA,NA,53,174,"Williams","6/17/1980","","Seven Springs","3305 Indian Springs Rd, Seven Springs, NC 28578, USA"
981058,"Best School","School","NC",37,"Franklin",69,"360738N","0780932W",36.1270952,-78.1588802,NA,NA,NA,NA,109,358,"Gold Sand","6/17/1980","","Louisburg","1855 White Level Rd, Louisburg, NC 27549, USA"
981061,"Bethabara Church","Church","NC",37,"Sampson",163,"350550N","0783648W",35.0971108,-78.613347,NA,NA,NA,NA,43,141,"Salemburg","6/17/1980","","Autryville","4725 Maxwell Rd, Autryville, NC 28318, USA"
981065,"Bethany Chapel","Church","NC",37,"Duplin",61,"345321N","0774429W",34.8890542,-77.7413656,NA,NA,NA,NA,22,72,"Potters Hill","6/17/1980","","Beulaville","731 Quinn Store Rd, Beulaville, NC 28518, USA"
981067,"Bethany Church","Church","NC",37,"Sampson",163,"345850N","0781643W",34.9804451,-78.2786084,NA,NA,NA,NA,47,154,"Clinton South","6/17/1980","","Clinton","1068 Rackley Rd, Clinton, NC 28328, USA"
981071,"Bethany Church","Church","NC",37,"Craven",49,"351139N","0771156W",35.1940498,-77.1988427,NA,NA,NA,NA,10,33,"Jasper","6/17/1980","","Dover","1134 Dry Monia Rd, New Bern, NC 28562, USA"
981073,"Bethany Church","Church","NC",37,"Wayne",191,"351959N","0781248W",35.3329409,-78.2133292,NA,NA,NA,NA,40,131,"Grantham","6/17/1980","","Four Oaks","4662 Stevens Mill Rd, Goldsboro, NC 27530, USA"
981078,"Bethany Church","Church","NC",37,"Johnston",101,"353027N","0781434W",35.5073824,-78.2427756,NA,NA,NA,NA,51,167,"Kenly West","6/17/1980","","Selma","228 Davis Mill Rd, Selma, NC 27576, USA"
981079,"Bethany Church","Church","NC",37,"Chatham",37,"353333N","0791731W",35.5590381,-79.2919653,NA,NA,NA,NA,88,289,"Goldston","6/17/1980","","Gulf","503 Alton King Rd, Goldston, NC 27252, USA"
981080,"Bethany Church","Church","NC",37,"Johnston",101,"353824N","0781253W",35.6398804,-78.2147186,NA,NA,NA,NA,55,180,"Stancils Chapel","6/17/1980","","Kenly","8980 Old Beulah Rd, Kenly, NC 27542, USA"
981084,"Bethany Church","Church","NC",37,"Wake",183,"355041N","0782647W",35.8445964,-78.4463888,NA,NA,NA,NA,118,387,"Knightdale","6/17/1980","","Wendell","6400-6408 Bethany Church Rd, Wendell, NC 27591, USA"
981099,"Bethel","Populated Place","NC",37,"Pitt",147,"354826N","0772244W",35.8071029,-77.3788558,NA,NA,NA,NA,21,69,"Conetoe","6/17/1980","3/20/2008","Bethel","101-199 Smith St, Bethel, NC 27812, USA"
981106,"Bethel Chapel","Church","NC",37,"Durham",63,"355703N","0785255W",35.9507011,-78.881952,NA,NA,NA,NA,113,371,"Southwest Durham","6/17/1980","","Durham","2517 S Alston Ave, Durham, NC 27713, USA"
981107,"Bethel Church","Church","NC",37,"Brunswick",19,"335554N","0783623W",33.9315608,-78.6064018,NA,NA,NA,NA,9,30,"Calabash","6/17/1980","","Calabash","1020 Hickman Rd NW, Calabash, NC 28467, USA"
981108,"Bethel Church","Church","NC",37,"Pender",141,"342559N","0781114W",34.4329455,-78.1872192,NA,NA,NA,NA,7,23,"Point Caswell","6/17/1980","","Currie","180 Bethel Church Rd, Currie, NC 28435, USA"
981112,"Bethel Church","Church","NC",37,"Sampson",163,"345112N","0781007W",34.8532242,-78.1686037,NA,NA,NA,NA,43,141,"Delway","6/17/1980","","Magnolia","4610 Trinity Church Rd, Magnolia, NC 28453, USA"
981116,"Bethel Church","Church","NC",37,"Richmond",153,"350251N","0795111W",35.0473731,-79.8531097,NA,NA,NA,NA,155,509,"Ellerbe","6/17/1980","","Ellerbe","1989 Grassy Island Rd, Ellerbe, NC 28338, USA"
981118,"Bethel Church","Church","NC",37,"Lenoir",107,"350503N","0773851W",35.084052,-77.6474716,NA,NA,NA,NA,30,98,"Pink Hill","6/17/1980","","Pink Hill","236 Jonestown Rd, Pink Hill, NC 28572, USA"
981119,"Bethel Church","Church","NC",37,"Pamlico",137,"350557N","0763736W",35.0990531,-76.6265953,NA,NA,NA,NA,2,7,"Oriental","6/17/1980","","Merritt","3848 Whortonsville Rd, Merritt, NC 28556, USA"
981127,"Bethel Church","Church","NC",37,"Harnett",85,"351854N","0784304W",35.3148846,-78.717797,NA,NA,NA,NA,40,131,"Erwin","6/17/1980","","Erwin","4004 Bunnlevel Erwin Rd, Erwin, NC 28339, USA"
981132,"Bethel Church","Church","NC",37,"Wayne",191,"352430N","0774924W",35.4082171,-77.8233137,NA,NA,NA,NA,39,128,"Jason","6/17/1980","","La Grange","1882 Hood Swamp Rd, La Grange, NC 28551, USA"
981133,"Bethel Church","Church","NC",37,"Johnston",101,"352433N","0782450W",35.4090509,-78.413893,NA,NA,NA,NA,51,167,"Four Oaks","6/17/1980","","Four Oaks","3105 NC-96, Four Oaks, NC 27524, USA"
981136,"Bethel Church","Church","NC",37,"Johnston",101,"352818N","0783855W",35.4715496,-78.6486235,NA,NA,NA,NA,97,318,"Coats","6/17/1980","","Angier","2400-2468 Johnston County Rd, Angier, NC 27501, USA"
981156,"Bethel Church","Church","NC",37,"Orange",135,"355604N","0790826W",35.9343088,-79.1405688,NA,NA,NA,NA,173,568,"White Cross","6/17/1980","","Chapel Hill","1317 Parrish Rd, Chapel Hill, NC 27516, USA"
981158,"Bethel Church","Church","NC",37,"Nash",127,"355859N","0780525W",35.9829308,-78.0902669,NA,NA,NA,NA,79,259,"Spring Hope","6/17/1980","","Spring Hope","7830 Pleasant Grove Church Rd, Spring Hope, NC 27882, USA"
981168,"Bethel Church","Church","NC",37,"Granville",77,"361427N","0783202W",36.240702,-78.5338889,NA,NA,NA,NA,130,427,"Wilton","6/17/1980","","Kittrell","4195 Fairport Rd, Kittrell, NC 27544, USA"
981174,"Bethel Church","Church","NC",37,"Halifax",83,"362018N","0775259W",36.3382057,-77.8830397,NA,NA,NA,NA,82,269,"Hollister","6/17/1980","","Littleton","6055-6327 NC-4, Littleton, NC 27850, USA"
981180,"Bethel Hill Church","Church","NC",37,"Richmond",153,"345659N","0793806W",34.9495997,-79.6350508,NA,NA,NA,NA,109,358,"Hamlet","6/17/1980","","Marston","567 Fox Rd, Marston, NC 28363, USA"
981181,"Bethel Hill Baptist Church","Church","NC",37,"Person",145,"363055N","0785423W",36.5151407,-78.9063982,NA,NA,NA,NA,184,604,"Cluster Springs","1/1/2000","","Roxboro","151-199 State Rd 1500, Roxboro, NC 27574, USA"
981185,"Bethesda","Populated Place","NC",37,"Durham",63,"355633N","0785018W",35.9423685,-78.8383401,NA,NA,NA,NA,128,420,"Southeast Durham","6/17/1980","","Durham","2007 S Miami Blvd, Durham, NC 27703, USA"
981187,"Bethesda Church","Church","NC",37,"Moore",125,"350757N","0792444W",35.1323807,-79.4122562,NA,NA,NA,NA,119,390,"Southern Pines","6/17/1980","","Aberdeen","1020 Bethesda Rd, Aberdeen, NC 28315, USA"
981189,"Bethesda Church","Church","NC",37,"Sampson",163,"351448N","0783529W",35.2465531,-78.5914028,NA,NA,NA,NA,55,180,"Mingo","6/17/1980","","Dunn","4971 Green Path Rd, Dunn, NC 28334, USA"
981192,"Bethesda Church","Church","NC",37,"Johnston",101,"353452N","0782407W",35.5809914,-78.4019466,NA,NA,NA,NA,77,253,"Powhatan","6/17/1980","","Clayton","4925-4949 US-70 BUS, Clayton, NC 27520, USA"
981195,"Bethesda Church","Church","NC",37,"Halifax",83,"361626N","0775028W",36.273762,-77.841092,NA,NA,NA,NA,70,230,"Aurelian Springs","6/17/1980","","Littleton","30391-31139 NC-561, Enfield, NC 27823, USA"
981200,"Bethlehem Church","Church","NC",37,"Pender",141,"342610N","0780933W",34.4360009,-78.1591628,NA,NA,NA,NA,4,13,"Point Caswell","6/17/1980","","Currie","32792-33360 NC-210, Currie, NC 28435, USA"
981202,"Bethlehem Church","Church","NC",37,"Onslow",133,"344954N","0772735W",34.8315518,-77.4596866,NA,NA,NA,NA,10,33,"Jacksonville North","6/17/1980","","Jacksonville","100-118 Half Moon Church Rd, Jacksonville, NC 28546, USA"
981204,"Bethlehem Church","Church","NC",37,"Sampson",163,"350329N","0781127W",35.0579438,-78.1908273,NA,NA,NA,NA,47,154,"Faison","6/17/1980","","Turkey","4894 Pine Ridge Rd, Turkey, NC 28393, USA"
981205,"Bethlehem Church","Church","NC",37,"Sampson",163,"350744N","0781250W",35.1287766,-78.2138841,NA,NA,NA,NA,51,167,"Dobbersville","6/17/1980","","Faison","1690 Giddensville Rd, Faison, NC 28341, USA"
981209,"Bethlehem Church","Church","NC",37,"Moore",125,"352108N","0792907W",35.3520966,-79.4853052,NA,NA,NA,NA,113,371,"Carthage","6/17/1980","","Carthage","1830 Bethlehem Church Rd, Carthage, NC 28327, USA"
981211,"Bethlehem Church","Church","NC",37,"Harnett",85,"352806N","0785031W",35.4682145,-78.8419622,NA,NA,NA,NA,89,292,"Lillington","6/17/1980","","Fuquay Varina","461 Olive Branch Rd, Fuquay Varina, NC 27526, USA"
981217,"Bethlehem Church","Church","NC",37,"Wake",183,"354502N","0782857W",35.7504294,-78.482501,NA,NA,NA,NA,89,292,"Knightdale","6/17/1980","","Knightdale","8400 Poole Rd, Knightdale, NC 27545, USA"
981220,"Bethlehem Church","Church","NC",37,"Wake",183,"355243N","0783845W",35.8784834,-78.6458366,NA,NA,NA,NA,103,338,"Bayleaf","6/17/1980","","Raleigh","7193-7209 Six Forks Rd, Raleigh, NC 27615, USA"
981222,"Bethlehem Church","Church","NC",37,"Nash",127,"355620N","0775021W",35.9387657,-77.839147,NA,NA,NA,NA,41,135,"Rocky Mount","6/17/1980","","Rocky Mount","1103-1199 Old Mill Rd, Rocky Mount, NC 27803, USA"
981223,"Bethlehem Church","Church","NC",37,"Orange",135,"355712N","0791535W",35.9531956,-79.2597384,NA,NA,NA,NA,179,587,"Saxapahaw","6/17/1980","","Mebane","3624 Saxaphaw Rd, Mebane, NC 27302, USA"
981224,"Bethlehem Church","Church","NC",37,"Nash",127,"355746N","0775217W",35.9626541,-77.8713704,NA,NA,NA,NA,45,148,"Rocky Mount","6/17/1980","","Rocky Mount","305 Halifax Rd, Rocky Mount, NC 27804, USA"
981228,"Bethlehem Church","Church","NC",37,"Nash",127,"360243N","0780210W",36.0451524,-78.0360987,NA,NA,NA,NA,107,351,"Castalia","6/17/1980","","Castalia","6320 NC-58, Nashville, NC 27856, USA"
981230,"Bethlehem Church","Church","NC",37,"Warren",185,"361709N","0775853W",36.2857058,-77.9813765,NA,NA,NA,NA,98,322,"Hollister","6/17/1980","","Warrenton","2181 NC-43, Warrenton, NC 27589, USA"
981231,"Bethlehem Church","Church","NC",37,"Halifax",83,"362651N","0774415W",36.4473722,-77.7374814,NA,NA,NA,NA,82,269,"Roanoke Rapids","6/17/1980","","Roanoke Rapids","Perennial Ln, Roanoke Rapids, NC 27870, USA"
981233,"Bethlehem Church","Church","NC",37,"Warren",185,"362954N","0775801W",36.4982035,-77.9669347,NA,NA,NA,NA,87,285,"Littleton","6/17/1980","","Littleton","1698 Eaton Ferry Rd, Littleton, NC 27850, USA"
981234,"Bethlehem Church","Church","NC",37,"Warren",185,"363114N","0780930W",36.5204232,-78.1583274,NA,NA,NA,NA,104,341,"Bracey","6/17/1980","","Warrenton","Cole Farm Rd, Warrenton, NC 27589, USA"
981235,"Bethlehem Church","Church","NC",37,"Warren",185,"363230N","0781729W",36.5415325,-78.291385,NA,NA,NA,NA,115,377,"John H Kerr Dam","6/17/1980","","Manson","Keats Rd, Manson, NC 27553, USA"
981238,"Betholite Church","Church","NC",37,"Duplin",61,"345008N","0780537W",34.8354461,-78.0936004,NA,NA,NA,NA,38,125,"Rose Hill","6/17/1980","","Magnolia","210 Betholite Rd, Magnolia, NC 28453, USA"
981246,"Bettie","Populated Place","NC",37,"Carteret",31,"344729N","0763546W",34.7912727,-76.5960383,NA,NA,NA,NA,2,7,"Williston","6/17/1980","","Beaufort","198 Old River Rd, Beaufort, NC 28516, USA"
981258,"Beulah Church","Church","NC",37,"Brunswick",19,"335601N","0783533W",33.9335052,-78.5925124,NA,NA,NA,NA,10,33,"Calabash","6/17/1980","","Calabash","670 Hickman Rd NW, Calabash, NC 28467, USA"
981262,"Beulah Church","Church","NC",37,"Sampson",163,"350150N","0781236W",35.0304441,-78.2099947,NA,NA,NA,NA,41,135,"Faison","6/17/1980","","Turkey","915 Beulah Church Rd, Turkey, NC 28393, USA"
981263,"Beulah Church","Church","NC",37,"Sampson",163,"350315N","0783119W",35.0540571,-78.5219526,NA,NA,NA,NA,49,161,"Salemburg","6/17/1980","","Roseboro","4480 Corinth Church Rd, Roseboro, NC 28382, USA"
981265,"Beulah Church","Church","NC",37,"Lenoir",107,"351743N","0773832W",35.295163,-77.6421939,NA,NA,NA,NA,34,112,"Falling Creek","6/17/1980","","Kinston","1700-1710 Daly Waldrop Rd, Kinston, NC 28504, USA"
981267,"Beulah Church","Church","NC",37,"Johnston",101,"351947N","0783132W",35.3296077,-78.525565,NA,NA,NA,NA,63,207,"Dunn","6/17/1980","","Benson","1306 Dragstrip Rd, Dunn, NC 28334, USA"
981269,"Beulah Church","Church","NC",37,"Johnston",101,"353533N","0781114W",35.5923812,-78.1872175,NA,NA,NA,NA,48,157,"Kenly West","6/17/1980","","Kenly","5884 Old Beulah Rd, Kenly, NC 27542, USA"
981273,"Beulah Church","Church","NC",37,"Wake",183,"355440N","0782339W",35.9109856,-78.3941649,NA,NA,NA,NA,101,331,"Rolesville","6/17/1980","","Zebulon","8225 Mitchell Mill Rd, Zebulon, NC 27597, USA"
981276,"Beulah Church","Church","NC",37,"Nash",127,"360036N","0775711W",36.0098753,-77.9530401,NA,NA,NA,NA,55,180,"Red Oak","6/17/1980","","Nashville","410 E Beulah Rd, Nashville, NC 27856, USA"
981282,"Beulah Hill Church","Church","NC",37,"Moore",125,"351330N","0793018W",35.2248781,-79.5050316,NA,NA,NA,NA,141,463,"West End","6/17/1980","","West End","132 Michaels Loop Dr, West End, NC 27376, USA"
981288,"Bible Church","Church","NC",37,"New Hanover",129,"341624N","0775238W",34.273225,-77.8772076,NA,NA,NA,NA,8,26,"Castle Hayne","6/17/1980","","Wilmington","131 Elliot Dr, Wilmington, NC 28405, USA"
981289,"Bible Church","Church","NC",37,"Durham",63,"360124N","0785052W",36.0232,-78.8477847,NA,NA,NA,NA,105,344,"Northeast Durham","6/17/1980","","Durham","Platt Dr, Durham, NC 27704, USA"
981290,"Bible Missionary Church","Church","NC",37,"Nash",127,"355315N","0775221W",35.8873775,-77.8724818,NA,NA,NA,NA,44,144,"Rocky Mount","6/17/1980","","Rocky Mount","5304 Tabernacle Church Rd, Rocky Mount, NC 27803, USA"
981293,"Bible Way Church","Church","NC",37,"Pitt",147,"353242N","0771023W",35.5448848,-77.1730128,NA,NA,NA,NA,13,43,"Grimesland","6/17/1980","","Grimesland","5211 Chris Ln, Grimesland, NC 27837, USA"
981294,"Bible Way Church","Church","NC",37,"Halifax",83,"362751N","0774342W",36.4640388,-77.728315,NA,NA,NA,NA,75,246,"Roanoke Rapids","6/17/1980","","Roanoke Rapids","82 Caladium Ln, Roanoke Rapids, NC 27870, USA"
981477,"Bilboa","Populated Place","NC",37,"Durham",63,"355722N","0785110W",35.955979,-78.8527848,NA,NA,NA,NA,123,404,"Southeast Durham","6/17/1980","","Durham","2865-2899 Glover Rd, Durham, NC 27703, USA"
